sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2021-05-04;102,600;102,800;103,500;103,700;102,300;102,700;103,004;149250;15374174,85;592;
2021-05-03;103,200;103,300;104,000;104,400;102,700;103,500;103,455;68256;7061445,2;469;
2021-04-30;103,700;104,100;104,100;104,700;103,500;103,500;104,159;58386;6081425,3;292;
2021-04-29;104,000;104,100;103,300;105,000;103,100;104,200;104,344;124769;13018873,3;578;
2021-04-28;103,100;103,300;103,100;103,600;102,200;103,400;102,998;102515;10558775,5;459;
2021-04-27;102,900;103,100;102,700;103,300;101,600;103,100;102,531;125672;12885434,1;701;
2021-04-26;102,700;102,900;102,900;103,400;102,100;102,700;102,707;105744;10860487,8;662;
2021-04-23;102,500;102,700;103,000;103,500;102,200;102,900;102,836;76705;7887992,5;595;
2021-04-22;102,800;102,900;104,500;104,500;102,500;103,000;103,132;106424;10975341,4;586;
2021-04-21;103,300;103,500;105,000;105,900;102,500;103,700;104,451;126721;13236044,4;731;
2021-04-20;103,000;103,200;106,000;106,300;102,800;103,200;104,503;90137;9419538,6;685;
2021-04-19;106,000;106,200;106,300;106,800;105,200;106,500;105,968;98351;10421854,8;524;
2021-04-16;106,200;106,300;105,200;106,500;105,200;106,500;105,958;126946;13450974,4;524;
2021-04-15;104,800;104,900;106,100;106,100;104,400;104,700;105,042;120909;12700497,1;555;
2021-04-14;105,800;106,000;106,600;106,700;105,100;106,100;105,951;56457;5981717,1;423;
2021-04-13;106,600;106,800;107,000;107,400;106,200;106,600;106,878;99031;10584137,1;601;
2021-04-12;107,100;107,300;106,900;107,300;106,100;107,300;106,782;65162;6958126,25;412;
2021-04-09;106,700;106,900;106,600;107,000;104,400;106,900;105,880;119050;12605061,7;666;
2021-04-08;106,200;106,400;107,000;107,400;105,800;106,600;106,354;95779;10186486,9;583;
2021-04-07;106,800;106,900;107,000;107,600;106,400;107,000;106,949;121254;12967789,4;598;
2021-04-06;106,000;106,200;106,800;107,700;106,000;106,500;106,849;119776;12797572,7;727;
2021-04-01;106,500;106,800;106,800;107,500;105,900;106,800;106,625;76248;8129949,6;451;
2021-03-31;106,200;106,400;107,800;107,800;105,800;106,800;106,644;93802;10003419,4;818;
2021-03-30;107,600;107,800;106,000;108,000;106,000;108,000;107,339;84464;9066251,6;393;
2021-03-29;105,400;105,800;107,200;107,200;105,200;105,800;105,858;102026;10800238,4;594;
2021-03-26;106,400;106,600;109,000;109,000;105,800;107,000;106,998;127996;13695371,6;735;
2021-03-25;107,200;107,400;108,800;108,800;106,200;107,600;107,476;239773;25768193,2;1405;
2021-03-24;113,200;113,400;112,200;113,200;111,000;113,000;112,494;110165;12392911,4;545;
2021-03-23;112,000;112,200;111,200;112,400;110,600;112,200;111,475;75293;8393258;380;
2021-03-22;111,400;111,600;111,200;112,200;110,400;111,400;111,473;81472;9082094,3;495;
2021-03-19;111,400;111,800;113,200;113,600;111,000;111,200;111,835;166448;18614674,8;608;
2021-03-18;112,800;113,200;112,000;113,600;111,200;113,000;112,626;110414;12435523,8;616;
2021-03-17;111,000;111,200;110,000;111,600;110,000;111,400;111,023;84991;9436041;405;
2021-03-16;110,400;110,600;111,000;111,600;109,600;110,600;110,418;114352;12626786;557;
2021-03-15;110,200;110,400;110,800;111,600;110,000;110,200;111,010;145017;16098490;577;
2021-03-12;110,200;110,600;109,800;110,800;109,000;110,800;109,963;111392;12248979,8;509;
2021-03-11;109,200;109,400;109,600;110,000;108,600;109,400;108,996;131209;14301353,6;586;
2021-03-10;109,400;109,600;110,000;110,800;109,200;109,800;109,845;223646;24566325;811;
2021-03-09;110,000;110,200;112,000;113,000;108,800;110,200;110,865;202672;22469234,2;1080;
2021-03-08;111,400;111,600;107,200;111,800;107,200;111,600;110,454;218905;24178829,8;1190;
2021-03-05;107,200;107,400;107,000;108,000;106,000;107,000;107,216;147907;15858015,6;776;
2021-03-04;106,800;107,000;105,000;107,200;104,800;106,600;106,356;195996;20848379,1;1020;
2021-03-03;104,400;104,600;103,600;104,600;103,600;104,400;104,097;85238;8873014,4;496;
2021-03-02;103,200;103,400;103,000;103,800;102,200;103,000;103,278;111383;11503395;583;
2021-03-01;102,000;102,200;101,000;103,200;101,000;101,800;102,368;120393;12324400,6;651;
2021-02-26;100,200;100,600;101,400;102,200;100,000;100,200;100,984;91811;9271466;577;
2021-02-25;102,000;102,400;101,800;104,000;101,800;102,200;102,788;106324;10928870,2;614;
2021-02-24;101,600;101,800;100,000;101,800;99,400;101,800;101,087;105682;10683115,7;551;
2021-02-23;100,000;100,400;99,600;100,400;98,800;100,000;99,813;120013;11978666,5;628;
2021-02-22;99,300;99,500;98,000;99,500;97,600;99,300;98,965;131034;12967732,2;699;
2021-02-19;97,600;97,800;98,500;98,500;97,300;97,900;97,816;61649;6030258,95;397;
2021-02-18;98,200;98,400;97,300;98,500;97,000;98,400;97,649;70221;6856995,5;397;
2021-02-17;97,300;97,500;98,200;98,200;96,900;97,300;97,385;92627;9020465,5;440;
2021-02-16;97,800;98,000;97,900;98,200;97,400;98,100;97,797;75852;7418113,9;430;
2021-02-15;97,800;98,000;96,800;98,000;96,600;97,900;97,287;115713;11257310,6;538;
2021-02-12;96,300;96,500;97,100;97,100;96,100;96,500;96,573;99729;9631144,3;545;
2021-02-11;96,900;97,100;97,800;97,800;96,400;97,100;96,876;106537;10320796,3;522;
2021-02-10;97,800;98,000;96,800;98,000;96,300;97,800;97,226;81279;7902451,9;521;
2021-02-09;96,600;96,800;97,900;97,900;96,000;96,900;96,823;118245;11448675,9;804;
2021-02-08;97,600;97,900;97,500;98,800;96,800;97,900;97,842;159775;15632714,6;733;
2021-02-05;97,600;98,000;99,000;99,000;97,500;97,600;98,234;98263;9652803,9;568;
2021-02-04;98,600;98,900;97,000;99,000;97,000;99,000;98,018;145197;14231922,3;696;
2021-02-03;96,800;96,900;97,300;97,600;95,300;96,800;96,764;263077;25456692,9;1007;
2021-02-02;96,000;96,200;97,100;97,100;95,600;96,100;96,253;94374;9083744,8;529;
2021-02-01;96,200;96,400;95,800;96,600;95,100;96,400;95,928;82598;7923421,9;572;
2021-01-29;95,700;96,000;96,000;96,400;94,800;95,700;95,853;94017;9011805,2;486;
2021-01-28;96,500;96,600;94,600;97,000;94,100;96,600;95,567;161950;15478368,5;1226;
2021-01-27;94,800;95,000;95,200;96,600;94,500;94,800;95,522;107402;10259276,5;629;
2021-01-26;95,100;95,300;95,000;96,000;94,400;95,100;95,118;93208;8865719,8;503;
2021-01-25;95,100;95,200;96,800;97,000;94,600;95,000;95,815;108778;10422358;704;
2021-01-22;96,900;97,100;96,900;97,400;96,500;96,800;96,906;98265;9522435,6;483;
2021-01-21;97,000;97,200;96,700;98,000;96,100;96,900;97,152;143838;13974135,5;584;
2021-01-20;95,700;95,900;96,200;96,900;95,600;95,700;96,185;103679;9972320;500;
2021-01-19;96,200;96,300;96,000;97,400;95,900;96,100;96,644;105237;10170352,3;478;
2021-01-18;95,900;96,000;95,000;96,200;94,800;96,000;95,437;71642;6837275,8;407;
2021-01-15;95,000;95,200;95,600;96,400;95,000;95,000;95,669;100360;9601320,6;564;
2021-01-14;95,600;95,800;95,300;96,800;95,300;95,600;96,025;111507;10706732;512;
2021-01-13;94,900;95,200;96,700;96,700;94,600;94,900;95,353;157479;15016037,9;718;
2021-01-12;96,200;96,400;94,900;96,700;94,200;96,700;95,708;113485;10861420,2;648;
2021-01-11;94,100;94,200;94,500;95,600;93,800;94,300;94,749;149381;14153982,9;796;
2021-01-08;93,800;94,000;94,000;96,500;93,900;94,100;95,067;306643;29151675,6;1228;
2021-01-07;93,400;93,600;91,300;93,600;91,100;93,600;92,498;177850;16441674;862;
2021-01-05;90,700;91,100;91,000;91,300;90,200;91,000;90,819;61066;5545968,6;383;
2021-01-04;91,200;91,500;92,500;92,900;90,700;91,300;91,858;139606;12825397,8;851;
2020-12-30;92,200;92,400;92,400;93,200;92,000;92,200;92,718;81213;7529916,3;475;
2020-12-29;92,300;92,500;92,000;92,500;91,100;92,400;91,892;103010;9465790,2;579;
2020-12-28;91,100;91,500;89,600;91,800;89,600;91,800;90,767;106718;9686472,6;669;
2020-12-23;89,300;89,500;89,000;89,800;88,800;89,500;89,160;66105;5893918,5;436;
2020-12-22;89,000;89,300;87,700;89,200;87,700;89,000;88,408;100829;8914654,4;575;
2020-12-21;87,900;88,100;88,400;88,800;86,500;87,700;87,610;203631;17840051,3;923;
2020-12-18;90,500;90,600;90,800;90,800;89,100;89,100;89,736;204834;18380892;621;
2020-12-17;90,800;91,000;90,900;91,300;90,600;91,000;90,961;62552;5689786,9;424;
2020-12-16;90,800;91,000;91,000;91,500;90,300;90,700;90,847;80250;7290435,8;488;
2020-12-15;91,300;91,500;91,600;91,800;89,600;91,200;90,773;127047;11532457,2;513;
2020-12-14;90,800;91,000;91,500;92,700;90,700;90,800;91,686;124651;11428804,1;518;
2020-12-11;92,000;92,200;92,700;92,900;91,300;91,900;91,956;85159;7830844,6;372;
2020-12-10;92,500;92,800;93,700;93,700;92,100;92,400;92,925;102695;9542968,5;442;
2020-12-09;93,500;93,700;93,000;94,000;93,000;93,700;93,455;90597;8466749,8;434;
2020-12-08;92,700;93,000;93,200;93,200;92,400;93,000;92,815;78223;7260262,3;356;
2020-12-07;93,000;93,300;94,100;94,100;92,900;93,200;93,507;67577;6318888,5;363;
2020-12-04;93,800;94,000;94,200;94,600;93,700;94,100;94,108;55807;5251902,2;317;
2020-12-03;93,900;94,000;94,300;94,300;93,200;94,100;93,750;46903;4397145,2;258;
2020-12-02;94,300;94,500;94,000;94,500;93,000;94,500;93,716;61511;5764565,7;343;
2020-12-01;93,700;94,000;93,000;94,000;92,100;94,000;93,162;88413;8236704;425;
2020-11-30;93,400;93,600;94,900;94,900;93,200;93,600;93,805;84226;7900838,2;470;
2020-11-27;94,600;94,700;94,900;95,400;94,200;94,900;94,859;78381;7435120,5;403;
2020-11-26;94,800;94,900;95,300;95,600;94,600;94,900;95,066;50838;4832958,8;331;
2020-11-25;94,900;95,100;94,600;95,500;93,700;95,000;94,646;129481;12254882,8;688;
2020-11-24;94,000;94,300;93,000;94,600;93,000;94,400;93,675;104629;9801141,4;478;
2020-11-23;92,900;93,000;92,100;93,100;92,100;92,700;92,517;71589;6623228,6;396;
2020-11-20;92,200;92,300;92,500;93,600;92,100;92,100;92,915;67927;6311457,3;319;
2020-11-19;92,500;92,600;92,000;92,700;91,500;92,700;92,117;41481;3821119,8;238;
2020-11-18;92,200;92,500;92,500;93,000;91,900;92,500;92,384;74181;6853148;434;
2020-11-17;92,400;92,600;92,500;93,000;91,800;92,600;92,276;81798;7548005,4;441;
2020-11-16;92,300;92,500;92,300;93,500;92,200;92,500;92,848;138584;12867294,6;574;
2020-11-13;91,800;92,000;92,300;92,300;91,100;91,900;91,669;107587;9862376,2;537;
2020-11-12;92,600;92,800;94,000;94,000;92,100;92,500;92,763;115696;10732342,7;642;
2020-11-11;93,900;94,000;94,000;95,300;93,300;94,200;94,446;198956;18790541,7;716;
2020-11-10;93,700;93,900;92,000;94,600;91,600;93,800;93,526;252264;23593148,3;898;
2020-11-09;92,000;92,300;89,500;93,900;89,300;92,000;91,648;331853;30413519,4;976;
2020-11-06;89,200;89,500;90,200;90,600;89,100;89,300;89,801;51312;4607871,9;272;
2020-11-05;90,300;90,400;90,500;90,900;89,900;90,200;90,301;80541;7272952,4;414;
2020-11-04;89,800;90,000;88,900;90,400;87,600;90,000;89,300;151856;13560676,8;630;
2020-11-03;89,200;89,300;88,800;89,400;88,400;89,400;89,035;107484;9569826,8;580;
2020-11-02;88,100;88,200;85,900;88,200;85,400;88,100;86,825;138170;11996727,9;522;
2020-10-30;86,100;86,400;86,400;87,000;85,800;85,900;86,318;64841;5596969,4;303;
2020-10-29;86,500;86,700;85,800;87,300;85,100;86,400;85,798;154860;13286623,2;654;
2020-10-28;86,000;86,300;86,500;86,500;84,400;85,900;85,381;205785;17570076,6;918;
2020-10-27;87,100;87,400;89,000;89,200;86,900;87,000;87,790;120528;10581065;659;
2020-10-26;88,200;88,300;89,500;89,800;88,100;88,400;89,124;160512;14305421,1;823;
2020-10-23;88,800;89,000;87,800;89,100;87,200;89,100;88,310;250078;22084230,75;1037;
2020-10-22;87,500;87,600;88,600;88,600;86,700;87,500;87,372;220956;19305343;876;
2020-10-21;87,800;88,200;89,200;89,900;87,500;87,800;88,579;288866;25587511,5;1037;
2020-10-20;89,100;89,200;90,000;90,400;88,400;89,200;89,236;300961;26856532,35;936;
2020-10-19;89,300;89,400;90,600;90,600;88,600;89,500;89,486;243722;21809818,9;968;
2020-10-16;88,900;89,000;89,900;89,900;88,100;88,800;88,681;228471;20261012,4;864;
2020-10-15;88,500;88,600;90,500;91,000;87,800;88,300;88,755;398387;35359014;1585;
2020-10-14;89,700;90,100;94,000;95,200;89,500;89,900;91,612;982303;89991804;3093;
2020-10-13;93,100;93,200;93,200;94,500;92,700;93,000;93,559;413726;38707628,5;1537;
2020-10-12;92,300;92,400;91,200;92,800;91,100;92,200;92,010;545826;50221459,9;2055;
2020-10-09;88,800;89,000;90,400;90,400;88,500;89,000;89,299;145903;13028998,9;652;
2020-10-08;90,400;90,600;90,200;90,700;89,600;90,400;90,077;81974;7383943,8;466;
2020-10-07;90,000;90,200;89,900;90,600;89,700;90,200;90,012;105306;9478795,3;602;
2020-10-06;90,200;90,400;90,500;91,100;90,100;90,300;90,574;116629;10563518,1;665;
2020-10-05;89,900;90,100;90,000;91,000;89,100;90,100;90,076;122266;11013161,2;814;
2020-10-02;89,600;89,800;89,500;89,900;88,600;89,600;89,099;120019;10693581,1;597;
2020-10-01;89,300;89,500;90,000;90,300;89,100;89,500;89,705;134015;12021757;672;
2020-09-30;89,100;89,200;88,000;90,200;87,600;89,000;89,226;219374;19573854,4;983;
2020-09-29;88,800;89,000;88,600;89,400;88,000;88,700;88,850;143966;12791328,1;707;
2020-09-28;89,300;89,500;87,900;89,700;87,800;89,700;88,706;198476;17606065,9;814;
2020-09-25;87,200;87,400;87,300;88,200;86,700;87,400;87,321;119241;10412210,4;705;
2020-09-24;87,200;87,400;88,000;88,300;87,000;87,200;87,357;91581;8000267,9;542;
2020-09-23;88,000;88,200;88,000;89,200;87,600;87,900;88,264;144740;12775380,1;697;
2020-09-22;88,100;88,300;89,000;89,000;87,400;87,800;88,022;209898;18475665;858;
2020-09-21;87,600;87,800;89,800;89,800;86,600;87,300;87,646;353892;31015446,35;2478;
2020-09-18;89,000;89,300;91,800;92,000;88,700;88,700;89,699;638672;57284999,55;2820;
2020-09-17;91,700;91,900;93,000;93,200;90,400;91,700;91,259;485190;44278304;2424;
2020-09-16;94,000;94,100;93,400;95,000;92,600;93,900;94,047;385615;36266036,2;2123;
2020-09-15;91,400;91,500;94,000;94,300;90,300;91,500;91,943;271018;24917126,6;1645;
2020-09-14;93,500;93,600;93,500;94,400;93,300;93,300;93,634;60447;5659873,7;354;
2020-09-11;93,700;93,800;94,500;95,200;93,500;93,500;94,216;55380;5216823,2;325;
2020-09-10;94,800;95,200;94,400;95,200;93,700;95,200;94,602;94896;8977355,9;424;
2020-09-09;94,100;94,300;94,500;94,600;93,400;94,300;93,956;76420;7180091,9;408;
2020-09-08;93,600;93,800;94,900;95,200;93,300;93,600;94,282;74921;7063675,6;367;
2020-09-07;94,500;94,600;93,300;94,800;92,700;94,800;93,456;70045;6546133,8;434;
2020-09-04;92,400;92,700;91,800;93,400;91,800;92,600;92,664;146413;13567233,7;943;
2020-09-03;92,200;92,400;94,600;95,300;92,000;92,200;93,791;111553;10462645,9;941;
2020-09-02;94,100;94,400;96,000;96,100;93,700;94,000;94,822;181853;17243675,9;978;
2020-09-01;96,200;96,500;96,100;96,700;95,400;96,100;96,093;77912;7486798,8;488;
2020-08-31;96,000;96,100;96,800;97,600;96,000;96,000;96,795;86998;8421000,1;510;
2020-08-28;96,500;96,800;96,400;97,600;95,900;96,700;96,908;155140;15034342;763;
2020-08-27;95,500;95,800;95,800;96,900;94,900;94,900;96,014;90277;8667860,4;529;
2020-08-26;95,600;95,900;97,000;97,000;95,300;95,800;96,129;66619;6404027;539;
2020-08-25;95,900;96,200;94,700;96,800;94,700;96,200;96,015;114614;11004692,1;625;
2020-08-24;94,600;94,900;93,500;94,800;93,300;94,600;94,073;48182;4532612,9;365;
2020-08-21;93,500;93,700;94,000;94,000;93,100;93,500;93,549;38529;3604345,3;298;
2020-08-20;93,700;93,900;94,000;94,600;93,200;93,600;93,810;37764;3542649,4;309;
2020-08-19;94,900;95,100;94,100;95,100;93,800;94,700;94,306;52759;4975487,1;347;
2020-08-18;94,000;94,300;94,500;95,500;93,500;94,100;94,586;71001;6715665,1;433;
2020-08-17;94,400;94,700;95,600;96,700;94,200;94,400;95,044;96902;9209971,1;571;
2020-08-14;96,000;96,300;95,500;96,200;94,200;96,200;95,242;51822;4935635,1;314;
2020-08-13;95,600;95,900;96,000;96,800;95,500;95,500;96,168;46559;4477463,7;353;
2020-08-12;95,600;96,000;95,400;96,900;95,400;95,500;96,337;76409;7361035,7;475;
2020-08-11;95,500;95,700;94,100;96,100;93,500;95,400;95,283;110275;10507320,7;602;
2020-08-10;94,100;94,400;93,800;94,600;93,000;94,500;93,990;84730;7963798,3;572;
2020-08-07;92,300;92,600;92,500;92,900;91,900;92,200;92,237;47853;4413819;380;
2020-08-06;92,600;92,900;93,000;93,400;92,100;92,500;92,672;54435;5044592,6;390;
2020-08-05;93,000;93,200;93,900;93,900;92,900;93,000;93,319;71164;6640980,9;454;
2020-08-04;93,400;93,800;93,200;94,500;93,200;93,400;93,740;29981;2810408,9;283;
2020-08-03;93,200;93,500;92,700;93,900;91,900;93,200;92,521;43035;3981628,8;403;
2020-07-31;92,400;92,600;92,000;93,300;92,000;92,300;92,735;68950;6394096,6;433;
2020-07-30;92,000;92,300;94,600;94,800;91,400;92,000;93,116;152158;14168339,1;925;
2020-07-29;94,200;94,400;94,000;94,500;93,800;94,100;94,114;43839;4125879,8;342;
2020-07-28;93,800;94,100;94,500;94,600;93,500;93,900;94,121;51220;4820853,8;405;
2020-07-27;93,900;94,200;95,000;95,200;93,600;94,500;94,326;72664;6854079,9;543;
2020-07-24;94,300;94,600;94,300;95,000;93,500;94,400;94,219;66516;6267072;528;
2020-07-23;95,000;95,200;97,000;97,200;94,600;95,200;95,778;68151;6527369,4;477;
2020-07-22;96,100;96,700;96,200;96,800;95,100;96,800;95,953;38905;3733060,3;316;
2020-07-21;95,800;96,100;97,500;97,500;95,300;96,100;96,586;75718;7313279,6;497;
2020-07-20;95,500;96,200;97,400;97,700;95,400;96,500;96,367;84154;8109696,3;548;
2020-07-17;97,000;97,200;97,400;98,300;96,100;97,200;96,858;92889;8997010,3;462;
2020-07-16;97,200;97,300;97,000;98,500;96,000;97,300;97,643;154138;15050526,7;706;
2020-07-15;96,000;96,600;99,500;100,600;94,800;95,800;96,974;255717;24797938,3;1135;
2020-07-14;97,200;97,500;95,800;98,200;95,100;97,500;96,845;106807;10343691,2;640;
2020-07-13;95,500;96,000;95,000;96,800;95,000;95,400;96,159;86850;8351425,6;503;
2020-07-10;94,700;94,800;94,900;95,200;93,700;94,800;94,460;57029;5386940,6;309;
2020-07-09;93,900;94,200;95,300;95,800;93,800;94,300;94,765;55811;5288903;365;
2020-07-08;95,000;95,300;95,300;96,100;94,800;95,000;95,605;30175;2884868,9;304;
2020-07-07;95,400;95,800;96,400;96,400;94,900;95,300;95,616;50401;4819151,8;339;
2020-07-06;95,500;95,900;94,000;96,700;93,900;95,800;95,246;93614;8916335;454;
2020-07-03;93,900;94,400;94,100;95,000;93,200;93,400;93,857;69313;6505516,5;356;
2020-07-02;94,300;94,700;94,000;95,200;93,800;94,000;94,641;73382;6944946,4;322;
2020-07-01;93,300;93,500;93,000;94,300;92,500;93,300;93,643;53875;5045015,1;314;
2020-06-30;93,100;93,400;94,400;95,400;93,000;93,000;93,761;52050;4880279,2;313;
2020-06-29;94,600;94,800;92,100;95,300;92,100;94,200;93,888;35249;3309446,8;317;
2020-06-26;93,200;93,700;94,500;95,900;92,600;92,600;94,420;75547;7133138,6;343;
2020-06-25;94,500;95,000;93,700;95,200;92,400;94,200;93,579;73442;6872661;463;
2020-06-24;93,700;94,300;96,100;96,500;93,700;93,700;95,102;34867;3315919,9;256;
2020-06-23;95,900;96,400;95,000;97,900;95,000;95,600;96,485;48130;4643796,7;264;
2020-06-22;94,800;95,100;95,600;96,300;94,400;94,400;95,133;55245;5255603,8;403;
2020-06-18;96,700;97,000;96,400;97,000;95,500;95,600;95,751;79207;7584122,5;263;
2020-06-17;96,700;97,000;98,000;98,700;96,300;96,300;97,756;53315;5211860,5;301;
2020-06-16;97,600;97,800;97,100;98,400;95,600;97,600;97,137;67774;6583368,5;352;
2020-06-15;95,100;95,400;95,200;95,800;93,200;94,500;94,527;48686;4602149,8;322;
2020-06-12;94,800;95,400;94,000;97,500;93,800;95,600;95,377;103603;9881305,3;528;
2020-06-11;95,200;95,700;100,000;100,000;93,600;93,600;96,748;99580;9634209,5;621;
2020-06-10;100,600;101,200;100,400;102,800;100,000;100,600;101,374;47684;4833914,8;402;
2020-06-09;100,200;100,800;102,000;102,000;98,000;100,400;99,964;86571;8653862,4;531;
2020-06-08;101,200;101,400;98,500;102,000;98,500;101,600;101,055;110926;11209672,1;562;
2020-06-05;98,100;98,300;98,100;99,400;97,400;98,300;98,681;128975;12727391,4;497;
2020-06-04;97,700;98,200;98,100;99,000;96,000;97,700;97,379;58415;5688394,6;395;
2020-06-03;98,100;98,400;99,000;99,000;97,200;98,100;98,194;61689;6057495,9;466;
2020-06-02;97,400;97,900;95,500;98,500;95,400;98,000;97,417;42240;4114893,5;343;
2020-06-01;95,200;95,500;94,100;96,100;94,100;95,200;95,442;38179;3643846,3;309;
2020-05-29;94,800;95,200;96,600;96,600;94,000;94,000;95,433;44376;4234934,4;390;
2020-05-28;96,600;97,100;98,000;99,000;96,500;96,600;97,709;65041;6355069;479;
2020-05-27;97,000;97,500;94,600;98,600;94,500;97,500;97,290;136909;13319867,8;741;
2020-05-26;93,300;93,600;93,000;93,700;92,500;93,600;93,311;63866;5959365,8;351;
2020-05-25;92,200;92,700;93,100;93,500;91,200;92,700;92,151;56359;5193520,5;329;
2020-05-22;92,500;92,700;92,600;94,200;90,900;91,700;92,692;43719;4052396;274;
2020-05-20;92,500;93,400;93,000;94,000;92,000;92,500;93,067;24759;2304235,4;223;
2020-05-19;92,500;93,000;94,000;94,600;91,600;93,300;92,911;48650;4520131,2;350;
2020-05-18;93,400;93,900;92,000;93,800;91,600;93,800;92,350;63320;5847572,6;445;
2020-05-15;90,900;91,500;92,600;92,700;90,400;91,800;91,592;59630;5461638,9;372;
2020-05-14;89,600;91,000;92,000;92,100;88,200;89,600;89,810;108074;9706138,7;760;
2020-05-13;91,800;92,300;95,500;95,800;91,800;92,100;93,227;86335;8048710;610;
2020-05-12;95,800;95,900;95,700;96,700;95,200;95,800;95,907;30366;2912302,5;299;
2020-05-11;95,400;95,700;94,000;95,700;93,700;95,700;94,561;43797;4141506,4;330;
2020-05-08;94,600;94,900;94,400;95,400;94,200;94,300;94,700;25773;2440694,5;214;
2020-05-07;94,100;94,600;93,000;94,800;92,500;93,200;93,682;44630;4181015,9;282;
2020-05-06;93,300;93,700;95,700;95,700;93,200;93,200;94,501;37871;3578831,4;287;
2020-05-05;95,200;95,600;92,600;95,700;92,600;94,700;94,548;53163;5026451;318;
2020-05-04;92,500;92,800;95,000;95,200;92,500;92,500;93,729;105615;9899172,1;798;
2020-04-30;98,300;98,700;99,400;100,200;97,300;97,300;98,823;73915;7304530,5;368;
2020-04-29;99,100;99,300;97,000;99,600;96,300;99,300;98,243;147245;14465720,1;676;
2020-04-28;96,700;97,200;94,900;97,400;94,400;96,600;96,095;91477;8790519,7;598;
2020-04-27;94,900;95,100;94,000;95,900;94,000;94,600;95,047;54387;5169293,5;450;
2020-04-24;93,100;93,400;94,000;94,400;92,500;93,100;93,525;63038;5895632,4;441;
2020-04-23;94,400;94,700;94,000;94,800;91,700;94,400;93,595;90389;8459432,4;527;
2020-04-22;92,900;93,300;92,000;93,800;90,600;92,900;92,494;154527;14292797,4;790;
2020-04-21;88,700;88,900;89,000;90,600;88,400;88,400;89,465;52755;4719702,9;373;
2020-04-20;90,800;91,200;91,000;91,800;89,000;90,800;90,405;73745;6666940,1;512;
2020-04-17;89,800;90,000;89,000;90,900;88,100;90,100;89,860;67230;6041278,4;549;
2020-04-16;86,800;86,900;89,100;89,900;86,200;86,200;87,564;60339;5283540,1;559;
2020-04-15;88,300;88,800;92,500;93,200;88,300;88,400;90,866;100535;9135193,9;670;
2020-04-14;92,600;92,900;92,000;94,000;91,400;92,500;92,778;140058;12994270,1;708;
2020-04-09;91,600;91,900;93,000;93,400;91,300;91,400;92,242;46645;4302564,3;352;
2020-04-08;92,200;92,600;91,200;93,900;91,200;92,100;92,413;141738;13098470,9;746;
2020-04-07;93,100;93,400;89,800;93,600;89,800;93,500;91,528;233854;21404097,5;895;
2020-04-06;87,600;88,100;88,800;88,900;86,300;88,500;87,687;91700;8040461,4;482;
2020-04-03;85,600;85,700;86,500;87,500;85,500;85,600;86,345;91610;7910042;545;
2020-04-02;86,600;87,000;89,000;89,900;84,100;86,500;86,965;216816;18881875,85;853;
2020-04-01;89,000;89,800;89,600;91,400;88,500;89,300;89,706;79049;7091161,4;472;
2020-03-31;89,900;90,100;89,500;91,800;88,700;90,100;90,114;125818;11337932,4;638;
2020-03-30;87,400;87,500;90,100;90,100;86,000;87,400;87,426;118255;10338610;661;
2020-03-27;89,900;90,500;91,800;92,900;89,400;89,800;90,870;118334;10752833,35;622;
2020-03-26;93,200;93,600;92,700;94,000;90,300;92,900;92,104;104273;9603989,2;646;
2020-03-25;92,600;93,400;91,400;94,800;89,000;92,700;91,964;228980;21058178,8;982;
2020-03-24;89,500;90,100;93,700;94,900;88,600;90,100;90,611;187766;17013670,3;735;
2020-03-23;88,300;88,600;87,000;92,200;86,000;88,000;89,034;183868;16370437,4;852;
2020-03-20;92,600;93,000;96,000;98,500;90,700;90,700;95,060;302418;28749851,9;1142;
2020-03-19;93,400;94,000;87,100;94,400;87,100;93,100;91,369;214855;19631155,9;886;
2020-03-18;86,500;87,400;89,500;91,200;85,400;87,300;87,904;146487;12876724,2;783;
2020-03-17;89,700;90,100;84,100;90,000;82,700;89,200;85,866;249661;21437476;1238;
2020-03-16;83,800;84,100;81,400;85,400;79,700;84,100;81,788;375034;30673222,9;2062;
2020-03-13;86,200;86,700;84,900;91,200;84,200;85,700;87,107;232717;20271178;1381;
2020-03-12;85,200;85,600;89,100;89,900;84,600;84,900;86,574;348506;30171487;2002;
2020-03-11;93,300;93,600;95,400;97,000;92,500;93,000;94,339;113667;10723214,1;779;
2020-03-10;95,500;95,800;96,300;100,200;94,500;95,000;97,611;163116;15921869;1057;
2020-03-09;96,400;96,700;95,800;99,400;94,200;96,200;96,527;240146;23180524,1;1464;
2020-03-06;100,600;100,800;101,000;101,400;99,400;100,600;100,374;111952;11236899,4;638;
2020-03-05;102,000;102,200;105,000;105,000;101,000;102,000;102,588;82043;8416614,2;414;
2020-03-04;102,600;103,000;102,000;104,600;101,400;102,600;103,148;99168;10228976,6;508;
2020-03-03;102,000;102,200;103,600;105,000;102,000;102,000;103,767;156056;16193433,8;809;
2020-03-02;101,600;101,800;101,800;103,200;99,100;101,800;101,368;165459;16772258,9;1008;
2020-02-28;100,200;100,400;101,000;102,200;99,300;100,600;100,686;214007;21547395,8;1042;
2020-02-27;104,600;105,000;105,200;106,800;103,000;104,600;104,954;143806;15092997,6;874;
