sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2015-03-26;109,800;109,900;109,000;110,000;106,600;109,800;108,519;8759845;950560979,65;6152;
2015-03-25;110,000;110,100;110,000;111,200;109,600;110,000;110,324;8238718;890693365,55;5092;
2015-03-24;110,700;110,900;110,900;112,100;110,200;110,800;111,097;7832112;856652545,65;5217;
2015-03-23;110,900;111,000;112,300;112,500;110,700;110,900;111,226;7531115;832339569,75;4461;
2015-03-20;112,500;112,600;112,100;112,900;110,600;112,500;112,223;11040657;1239041234,6;7992;
2015-03-19;112,800;112,900;112,800;113,400;112,400;112,900;112,802;22980863;2592348502,95;5290;
2015-03-18;113,000;113,100;110,900;113,700;110,000;113,100;112,402;10151958;1141204305,85;8218;
2015-03-17;110,800;110,900;111,900;112,000;109,500;110,900;110,629;6817750;754382219,05;5229;
2015-03-16;111,100;111,200;109,900;111,500;109,700;111,200;110,866;8853981;981552589,9;6269;
2015-03-13;109,500;109,700;109,000;109,700;108,100;109,700;109,055;8735953;952541372,4;6612;
2015-03-12;108,900;109,000;107,600;109,100;106,400;109,000;108,213;9973944;1078888608,95;6459;
2015-03-11;107,700;107,800;104,800;108,000;104,700;107,700;106,739;15218501;1622653386,9;9488;
2015-03-10;104,900;105,000;105,700;107,100;104,800;104,900;105,469;10004502;1055283128,2;6900;
2015-03-09;106,200;106,300;105,700;107,100;104,800;106,300;106,081;7003486;742757726,8;5088;
2015-03-06;106,100;106,200;106,600;106,800;105,200;106,100;106,098;6304735;669065739,6;4923;
2015-03-05;106,800;106,900;106,800;107,900;106,600;106,800;107,094;5746656;615431830,05;5043;
2015-03-04;106,300;106,400;105,000;106,500;104,600;106,300;105,517;9487401;1001925245,5;6461;
2015-03-03;105,500;105,600;107,300;108,300;105,500;105,600;106,735;8447692;901577961,49;5933;
2015-03-02;107,100;107,200;107,700;108,200;106,400;107,200;107,227;9723261;1042578835,25;5252;
2015-02-27;108,100;108,200;108,300;109,100;107,000;108,100;108,026;6520799;704396257,95;5453;
2015-02-26;108,200;108,300;107,300;108,500;106,500;108,200;107,550;7851576;844552653,9;6323;
2015-02-25;108,100;108,200;109,300;109,700;107,700;108,100;108,456;7746739;840242520,8;4515;
2015-02-24;109,300;109,400;108,900;109,500;107,600;109,400;108,822;5112750;548888584,2;3324;
2015-02-23;108,400;108,600;108,900;109,000;107,900;108,500;108,398;6593169;708301577,5;4221;
2015-02-20;108,200;108,300;109,300;109,400;107,600;108,300;108,166;7195082;778380357,35;5404;
2015-02-19;109,300;109,400;108,000;109,900;107,800;109,300;108,888;8902949;969423935,25;7432;
2015-02-18;108,200;108,300;107,100;108,400;107,000;108,300;107,963;7134061;770152378,85;5176;
2015-02-17;106,700;106,800;107,000;107,600;105,700;106,800;106,426;5524101;587905529,4;4248;
2015-02-16;107,600;107,700;106,800;108,100;106,800;107,700;107,464;4377842;470459764,5;3850;
2015-02-13;107,000;107,100;107,400;108,600;106,900;107,000;107,475;8124185;872799241,05;5472;
2015-02-12;107,300;107,400;104,900;108,700;104,800;107,300;107,410;13325540;1431404803,65;8634;
2015-02-11;104,700;104,800;104,200;105,800;104,100;104,800;104,915;10876364;1141072151,6;6673;
2015-02-10;104,200;104,300;101,900;104,300;100,900;104,300;103,403;9594931;992163843,25;7133;
2015-02-09;101,200;101,300;101,500;101,700;100,300;101,300;101,004;7363783;743774021,2;5077;
2015-02-06;101,800;101,900;100,800;102,300;100,600;101,800;101,654;4835379;491541530,7;4289;
2015-02-05;100,900;101,000;100,500;101,500;100,500;100,900;100,936;7131247;719759818,95;3988;
2015-02-04;101,200;101,300;102,300;102,600;99,850;101,200;101,032;11273291;1138947690,025;8464;
2015-02-03;102,500;102,600;101,700;103,200;101,500;102,500;102,595;6620966;679280380;5575;
2015-02-02;101,000;101,100;100,600;101,100;99,950;101,100;100,681;6826981;687343894,175;5478;
2015-01-30;100,900;101,000;103,100;103,500;100,900;100,900;101,580;11115813;1129107555,026;6759;
2015-01-29;101,500;101,600;99,800;102,300;99,450;101,500;101,065;9723562;982709473,7;8282;
2015-01-28;99,350;99,450;100,400;100,700;97,500;99,450;99,138;10905612;1081161918,1;9413;
2015-01-27;99,200;99,250;100,800;104,800;98,400;99,250;100,749;21371634;2155117104,7;15395;
2015-01-26;102,700;102,900;102,000;102,900;101,400;102,900;102,349;7387666;756122144,65;5990;
2015-01-23;102,300;102,400;100,200;102,900;99,950;102,400;101,653;13988188;1420852810,85;9641;
2015-01-22;99,550;99,600;100,200;100,300;98,400;99,550;99,325;10152389;1008383291,825;8826;
2015-01-21;99,850;99,900;100,600;100,800;98,750;99,900;99,493;6975867;694046546,975;6165;
2015-01-20;100,300;100,400;98,450;100,800;98,300;100,400;99,969;10034551;993016399,525;7237;
2015-01-19;98,250;98,300;97,800;98,350;97,000;98,250;97,677;6458830;629553273,45;5415;
2015-01-16;97,800;97,850;96,850;98,100;96,400;97,800;97,213;8450343;821463458,575;6387;
2015-01-15;97,150;97,200;97,650;98,300;94,800;97,200;96,704;10864701;1050659257,2;8232;
2015-01-14;96,900;96,950;96,250;97,700;95,850;96,900;96,784;9283423;898498846,105;7619;
2015-01-13;97,350;97,400;98,300;98,600;97,100;97,350;97,713;7340189;717248393,375;6183;
2015-01-12;98,450;98,500;98,400;98,700;97,550;98,500;98,320;6791653;667756811,9;6261;
2015-01-09;97,400;97,450;97,700;98,900;97,000;97,400;97,869;6987762;683883471,5;6000;
2015-01-08;97,800;97,850;94,450;98,150;93,850;97,850;96,639;11354475;1097062770,475;8869;
2015-01-07;93,800;93,850;93,400;94,100;92,900;93,800;93,646;10524682;985598943,175;7824;
2015-01-05;94,700;94,750;94,350;95,200;94,350;94,750;94,706;2329240;220594407,35;1964;
2015-01-02;94,400;94,450;94,450;95,000;93,650;94,450;94,355;4641641;437960671;4356;
2014-12-30;94,300;94,350;95,450;95,500;94,150;94,350;94,559;5838180;540973786,125;3664;
2014-12-29;95,900;95,950;95,750;96,400;95,350;95,950;95,824;5090707;487822596,96;4982;
2014-12-23;95,200;95,250;94,850;95,450;94,600;95,200;95,092;4169694;392072084,275;3588;
2014-12-22;94,800;94,850;94,050;94,850;93,800;94,850;94,449;5754035;542112171,325;5026;
2014-12-19;94,150;94,200;94,400;94,800;92,850;94,200;93,909;8792911;825728861,3;6058;
2014-12-18;93,850;93,900;91,850;93,900;91,650;93,850;93,155;7741131;721081114,05;6115;
2014-12-17;90,700;90,750;89,500;90,950;89,350;90,700;90,493;7634327;690855058,925;5455;
2014-12-16;90,550;90,600;89,900;90,600;88,450;90,550;89,618;10488187;939927931,025;8038;
2014-12-15;89,600;89,650;91,150;91,550;89,650;89,650;90,356;8374044;756522834,75;5701;
2014-12-12;91,150;91,200;92,550;92,600;91,150;91,150;91,678;6182080;566845429,175;4345;
2014-12-11;92,650;92,700;93,000;93,450;91,800;92,700;92,661;5916710;548250892,65;4698;
2014-12-10;93,100;93,200;92,900;93,800;92,450;93,100;93,226;5580015;520205223,7;4077;
2014-12-09;92,100;92,150;93,150;93,700;91,700;92,150;92,510;7172624;663597644,556;6221;
2014-12-08;93,850;93,900;94,150;94,450;93,850;93,850;94,091;4344344;408763906,8;3800;
2014-12-05;93,950;94,000;94,300;94,300;93,400;94,000;93,854;5150487;483404604,65;4019;
2014-12-04;93,350;93,400;94,800;94,900;93,300;93,350;93,915;6150595;577633252,175;4941;
2014-12-03;94,950;95,050;94,050;95,150;94,050;95,000;94,857;4860979;461097329,025;3928;
2014-12-02;94,050;94,100;94,100;94,700;93,850;94,050;94,200;5617861;529201031,275;4513;
2014-12-01;93,700;93,750;93,100;94,400;93,100;93,700;93,892;5074825;476486180,5;4293;
2014-11-28;93,850;93,900;93,900;94,100;93,000;93,900;93,673;4305948;403347270,05;3042;
2014-11-27;93,850;93,900;93,100;94,200;93,100;93,900;93,814;3626299;340198678,825;3857;
2014-11-26;93,150;93,200;94,150;94,450;92,750;93,150;93,391;6315554;589818288,95;5657;
2014-11-25;94,000;94,050;93,500;94,350;93,350;94,000;93,945;7461097;707017642,225;5901;
2014-11-24;93,250;93,300;93,900;93,900;92,850;93,300;93,273;8479628;790147728,95;6334;
2014-11-21;93,950;94,000;91,750;94,300;91,550;93,950;93,524;9795895;916146265,125;7126;
2014-11-20;91,750;91,800;91,350;92,650;91,300;91,750;91,745;7641513;701069465,25;5682;
2014-11-19;91,350;91,400;91,000;91,550;90,500;91,350;91,128;6253714;569854899,2;4998;
2014-11-18;91,000;91,050;89,900;91,050;89,700;91,050;90,743;8710700;790433472,075;5708;
2014-11-17;89,600;89,650;88,700;89,950;88,550;89,600;89,568;5535549;495807002,875;3905;
2014-11-14;89,300;89,350;90,050;90,200;89,100;89,350;89,543;6064581;543042756;5170;
2014-11-13;89,800;89,850;88,550;90,000;88,350;89,850;89,495;11766354;1053032438,725;8343;
2014-11-12;87,050;87,100;88,250;88,450;86,950;87,050;87,477;6122655;535590892,8;4730;
2014-11-11;88,050;88,100;86,350;88,300;86,300;88,050;87,755;7537573;661461032,75;4773;
2014-11-10;86,150;86,200;86,750;86,800;85,650;86,200;86,065;6590988;567253466,725;5253;
2014-11-07;87,200;87,250;88,600;88,600;87,000;87,250;87,656;5377624;471473770;4040;
2014-11-06;88,700;88,750;86,250;89,050;86,250;88,700;88,264;10240718;903369037,775;6999;
2014-11-05;86,600;86,650;86,450;86,750;86,150;86,650;86,529;7467535;645872194,3;3988;
2014-11-04;86,200;86,250;86,300;86,750;85,750;86,200;86,311;6073336;524195562,05;5417;
2014-11-03;86,800;86,850;87,350;87,850;86,550;86,800;87,045;6747509;587337468,975;5400;
2014-10-31;86,950;87,000;86,900;87,000;86,250;87,000;86,792;4147493;359968513,4;2548;
2014-10-30;85,750;85,800;86,000;86,000;84,700;85,750;85,472;7036792;601447608,275;5608;
2014-10-29;84,800;84,850;84,400;84,950;83,850;84,800;84,567;7523624;636251491,75;5712;
2014-10-28;83,800;83,850;83,700;84,150;83,500;83,800;83,777;10265482;860010581,775;7003;
2014-10-27;82,900;82,950;84,950;84,950;81,650;82,950;82,717;7303496;604119777,275;5735;
2014-10-24;82,700;82,750;86,150;87,350;82,250;82,750;83,910;16249200;1363766053,825;12798;
2014-10-23;85,500;85,600;85,100;86,900;83,900;85,550;85,412;12802043;1093367114,225;9591;
2014-10-22;84,200;84,250;84,000;84,800;83,100;84,250;84,176;9137655;773389816,275;6570;
2014-10-21;83,600;83,650;81,900;83,700;81,400;83,650;82,928;9627624;798183421,15;6325;
2014-10-20;82,500;82,550;82,500;83,000;81,800;82,500;82,510;6572254;542447929,8;5354;
2014-10-17;82,750;82,800;82,550;83,050;81,600;82,800;82,421;12116290;998650676,701;7996;
2014-10-16;82,650;82,700;82,450;84,050;81,050;82,650;82,414;13543395;1116304574,75;10986;
2014-10-15;81,850;81,900;84,500;84,800;81,400;81,850;82,597;11266027;931476160,975;7459;
2014-10-14;84,050;84,100;82,000;84,300;81,950;84,100;83,488;10824217;903674030,7;7747;
2014-10-13;82,400;82,500;82,000;83,550;82,000;82,400;82,686;6447303;533114800,5;5112;
2014-10-10;82,950;83,000;84,400;84,750;82,600;82,950;83,512;9810408;819291134,075;7002;
2014-10-09;85,100;85,150;86,900;87,050;84,650;85,100;85,621;9629019;824445362,5;7011;
2014-10-08;86,350;86,400;86,650;87,100;85,900;86,350;86,434;7235647;625417765,1;5488;
2014-10-07;86,850;86,900;89,350;89,400;86,800;86,850;87,486;11037204;966773892,2;7361;
2014-10-06;89,450;89,500;90,300;91,200;89,450;89,500;90,073;7464715;672371668,2;5448;
2014-10-03;90,550;90,600;90,000;90,750;89,500;90,600;90,206;6146834;554481979,475;4948;
2014-10-02;89,250;89,300;90,300;91,100;89,250;89,250;89,992;6280685;565211853,475;4554;
2014-10-01;90,400;90,450;91,300;91,950;90,400;90,400;91,009;6495702;591163825,65;4768;
2014-09-30;91,550;91,600;90,700;91,650;90,600;91,600;91,281;7100956;648138915,15;4232;
2014-09-29;90,350;90,400;90,800;91,400;89,900;90,350;90,446;5478914;495536565,55;3982;
2014-09-26;90,800;90,850;90,850;91,350;90,400;90,800;90,884;5571915;506425596,725;4169;
2014-09-25;90,700;90,750;90,950;92,300;90,450;90,700;91,199;6946401;633726546,15;5307;
2014-09-24;91,050;91,100;90,600;91,850;90,500;91,100;91,136;10367065;945191274,075;7135;
2014-09-23;91,950;92,000;93,200;93,650;91,900;91,950;92,414;10202458;934216745,475;6333;
2014-09-22;93,500;93,550;93,750;94,200;93,300;93,500;93,790;5567522;520871578,9;4189;
2014-09-19;94,250;94,300;94,250;94,450;93,450;94,300;94,178;18122991;1706784251,775;6845;
2014-09-18;94,100;94,150;90,650;94,150;90,650;94,150;93,139;13115815;1221454685,285;8364;
2014-09-17;90,700;90,800;90,450;91,200;90,350;90,750;90,793;6225643;565246892,575;4303;
2014-09-16;90,950;91,000;90,800;91,200;90,200;91,000;90,814;6823194;619638042,45;4216;
2014-09-15;91,150;91,250;90,600;91,650;90,250;91,250;91,051;4523767;411892610,3;3658;
2014-09-12;90,900;90,950;90,850;91,450;90,650;90,900;91,026;5857221;533156427,6;4986;
2014-09-11;90,800;90,850;90,350;91,200;90,200;90,850;90,822;9667002;877833561,725;9284;
2014-09-10;89,850;89,950;89,000;89,950;88,700;89,950;89,490;8471612;758336310,775;5243;
2014-09-09;89,650;89,700;89,700;90,000;89,150;89,650;89,644;7854045;704068250,5;5401;
2014-09-08;89,950;90,000;88,600;90,950;88,200;89,950;89,823;9734536;874793898,325;7544;
2014-09-05;88,600;88,650;88,300;88,850;88,150;88,600;88,499;5612457;496696274,4;4492;
2014-09-04;88,300;88,350;87,500;88,600;87,200;88,350;88,192;7669481;676385986,775;5479;
2014-09-03;87,600;87,650;86,950;88,300;86,600;87,600;87,704;8074832;708232728,45;5081;
2014-09-02;86,350;86,400;86,650;86,800;86,250;86,400;86,498;4877202;421795559,425;4083;
2014-09-01;86,350;86,400;87,100;87,200;86,150;86,400;86,519;4531064;392024993,425;3736;
2014-08-29;87,150;87,200;86,800;87,350;86,800;87,150;87,121;4932173;429697494,95;3315;
2014-08-28;86,650;86,700;86,900;87,350;86,200;86,650;86,640;6013724;521029551,675;5298;
2014-08-27;87,050;87,100;87,550;87,650;86,900;87,100;87,187;3350827;292146967,875;3290;
2014-08-26;87,400;87,450;87,000;87,600;86,750;87,450;87,338;3787845;330825213,925;2926;
2014-08-25;87,200;87,250;86,800;87,200;86,550;87,200;86,933;3390652;294760854,4;2552;
2014-08-22;86,400;86,500;87,000;87,000;86,100;86,450;86,433;3635793;314250629,6;2961;
2014-08-21;86,700;86,800;85,950;86,950;85,800;86,800;86,646;5390822;463768972,575;3752;
2014-08-20;85,750;85,800;86,650;86,700;85,200;85,750;85,947;6008772;514432515,5;4084;
2014-08-19;86,100;86,200;85,600;86,200;85,000;86,200;85,834;4903857;420918953,825;4397;
2014-08-18;85,450;85,500;84,400;85,450;84,300;85,450;85,135;4307411;366697485,15;3791;
2014-08-15;83,700;83,800;83,950;84,400;83,700;83,750;84,071;6121042;514604760,65;3815;
2014-08-14;83,950;84,000;83,900;84,200;83,600;84,000;83,907;4926009;413328190,3;4781;
2014-08-13;84,100;84,150;84,050;84,450;83,800;84,150;84,139;6250847;525853888,95;4596;
2014-08-12;83,950;84,000;84,500;84,500;83,700;84,000;83,995;5011730;420958426,5;3833;
2014-08-11;84,800;84,850;83,800;84,900;83,650;84,850;84,322;5677354;478723446,5;4109;
2014-08-08;83,450;83,500;83,150;83,950;82,900;83,450;83,423;4636114;386756840,5;4218;
2014-08-07;83,700;83,750;83,750;84,950;83,650;83,750;84,213;5338866;449603379,425;4239;
2014-08-06;84,050;84,150;84,250;84,650;83,900;84,050;84,193;6570276;553165044,3;4733;
2014-08-05;84,650;84,700;84,550;84,950;84,250;84,700;84,631;5304557;448928864,125;4976;
2014-08-04;84,450;84,500;85,700;85,700;84,450;84,450;84,861;4770228;404806783,15;3890;
2014-08-01;84,600;84,650;86,000;86,450;84,550;84,650;85,390;6600536;563628739,825;5071;
2014-07-31;85,450;85,500;86,950;87,000;85,300;85,450;85,635;7100041;608014619,95;5081;
2014-07-30;86,600;86,650;86,750;86,850;86,350;86,600;86,642;4479480;388109707,4;4197;
2014-07-29;86,350;86,450;86,700;86,750;86,000;86,400;86,409;4515170;390152396,725;3367;
2014-07-28;86,700;86,750;86,850;87,050;86,350;86,700;86,707;4302267;373042268,95;3929;
2014-07-25;86,850;86,900;86,800;87,000;86,450;86,900;86,815;5444847;472695494;3916;
2014-07-24;87,050;87,100;86,150;87,350;86,150;87,100;87,007;7083690;616328982,45;5703;
2014-07-23;86,100;86,150;86,500;87,400;86,100;86,150;86,560;6695391;576029900,775;4240;
2014-07-22;86,850;86,900;86,000;87,150;85,900;86,850;86,807;7346721;637721975,6;5194;
2014-07-21;85,750;85,850;86,250;86,500;85,550;85,750;85,936;9455643;812090682,75;5594;
2014-07-18;85,950;86,000;85,000;87,000;84,500;86,000;85,968;26035621;2238208334,95;15236;
2014-07-17;79,500;79,550;79,550;79,950;78,950;79,500;79,587;8339987;663752184,425;6349;
2014-07-16;78,900;79,050;78,800;79,450;78,450;79,050;79,030;6252052;494101577,575;4227;
2014-07-15;78,650;78,700;79,550;79,600;78,450;78,700;78,934;6177493;487607971,275;4519;
2014-07-14;79,800;79,850;78,650;80,100;78,600;79,800;79,723;5484214;437216619,9;4627;
2014-07-11;78,550;78,600;78,800;78,900;77,900;78,600;78,386;6506577;510025251,05;4274;
2014-07-10;78,450;78,500;79,250;79,450;78,100;78,500;78,534;6494555;510045473,025;4931;
2014-07-09;79,200;79,250;80,000;80,100;79,000;79,250;79,314;8189122;649515838,425;5551;
2014-07-08;80,050;80,100;81,250;81,550;80,100;80,100;80,579;5592343;450623734,8;3999;
2014-07-07;81,150;81,200;81,250;82,050;81,050;81,200;81,469;5250066;427719311,4;3268;
2014-07-04;81,650;81,700;82,150;82,500;81,650;81,650;82,003;3557740;291748737,425;2376;
2014-07-03;82,400;82,450;81,250;82,550;81,050;82,450;81,977;8826623;723574959,1;6489;
2014-07-02;81,050;81,100;81,400;81,450;81,000;81,050;81,158;4394491;356639801,85;2841;
2014-07-01;80,750;80,800;80,950;81,100;80,350;80,800;80,661;5869053;473404877,45;4386;
2014-06-30;80,700;80,750;80,950;81,150;80,600;80,750;80,778;6127378;494946164,025;3564;
2014-06-27;80,950;81,000;80,650;81,050;80,600;80,950;80,794;6982054;564075877,05;4613;
2014-06-26;80,450;80,500;81,300;81,400;80,350;80,500;80,662;8577342;691870882,3;6142;
2014-06-25;81,350;81,400;82,450;82,450;81,250;81,350;81,618;8919149;728175209,5;5917;
2014-06-24;83,150;83,200;83,500;83,650;82,900;83,150;83,196;5780284;481735198,925;4224;
2014-06-23;83,400;83,450;83,500;83,700;82,850;83,400;83,418;9831938;820054619,825;6592;
2014-06-19;82,150;82,200;81,000;82,400;81,000;82,200;81,963;7654072;627348397,55;4909;
2014-06-18;80,750;80,800;80,900;81,000;80,500;80,750;80,756;7117257;574760856,2;4523;
2014-06-17;80,500;80,550;80,650;80,850;79,900;80,550;80,517;7467946;601294049,425;6551;
2014-06-16;80,550;80,600;81,250;81,350;80,300;80,550;80,756;9359519;755841518,225;6896;
2014-06-13;81,650;81,700;82,600;82,700;81,150;81,700;81,669;6424216;524661533,025;5337;
2014-06-12;82,900;82,950;82,950;83,300;82,600;82,900;82,917;5131032;425542978,85;3804;
2014-06-11;82,750;82,850;83,450;83,600;82,450;82,850;82,784;5433480;449807183,475;3959;
2014-06-10;83,400;83,450;82,450;83,750;82,450;83,450;83,277;5807259;483855494,3;3467;
2014-06-09;82,750;82,800;82,950;82,950;82,250;82,750;82,688;5990446;495335364,475;4562;
2014-06-05;81,800;81,850;82,400;82,750;81,750;81,800;82,171;6306768;518281002,325;4659;
2014-06-04;82,300;82,350;82,500;82,550;81,800;82,350;82,200;4764689;391651429,32;3403;
2014-06-03;82,250;82,300;82,250;82,500;81,800;82,300;82,207;4395567;361320152,235;3587;
2014-06-02;82,500;82,550;83,850;83,900;82,350;82,550;82,862;7437072;616207439,82;4761;
2014-05-30;83,800;83,850;82,000;83,900;82,000;83,850;83,490;11527886;962460823,625;5972;
2014-05-28;81,900;81,950;82,150;82,300;81,700;81,950;81,967;2698643;221192987,15;2125;
2014-05-27;82,300;82,400;81,750;82,450;81,500;82,350;82,172;5124989;421180783,455;3571;
2014-05-26;81,650;81,700;81,800;81,900;81,500;81,650;81,712;2723462;222539239,35;2671;
2014-05-23;81,650;81,700;81,600;81,800;81,350;81,700;81,597;4942307;403275301,55;3930;
2014-05-22;81,650;81,700;81,800;82,250;81,650;81,650;81,831;5999278;490959726,5;4556;
2014-05-21;81,750;81,800;81,050;82,050;81,000;81,750;81,703;5335943;435961141,65;4075;
2014-05-20;81,350;81,400;81,850;81,900;81,300;81,350;81,524;9293317;760410165,4;4047;
2014-05-19;81,550;81,600;81,450;81,750;81,200;81,550;81,494;4975993;405488037,875;4140;
2014-05-16;81,550;81,600;82,100;82,200;81,150;81,600;81,663;7409429;605054204;5494;
2014-05-15;82,150;82,400;81,000;82,450;80,700;82,400;81,958;10822953;887028526,05;7112;
2014-05-14;81,200;81,250;81,100;81,550;80,800;81,200;81,221;7235630;587684875,1;6089;
2014-05-13;81,300;81,350;81,100;81,600;80,800;81,300;81,244;8050225;654018746,3;6687;
2014-05-12;80,650;80,700;79,300;80,700;79,300;80,650;80,276;8268016;663719556,725;6709;
2014-05-09;79,100;79,150;79,300;79,650;78,950;79,100;79,220;5909851;468180992,85;4618;
2014-05-08;79,550;79,600;79,000;79,800;78,950;79,550;79,365;7513320;596297827,95;7450;
2014-05-07;79,050;79,100;78,500;79,450;78,350;79,050;79,065;8897847;703502581,45;6950;
2014-05-06;78,700;78,750;78,700;79,200;78,350;78,750;78,792;7354909;579504471,325;7141;
2014-05-05;78,650;78,700;78,100;78,800;77,550;78,650;78,175;5896073;460923539,2;4872;
2014-05-02;78,250;78,300;78,900;78,900;78,000;78,300;78,459;7633183;598897104,375;5351;
2014-04-30;78,500;78,550;78,950;79,400;78,400;78,500;78,747;6293626;495601573,55;3496;
2014-04-29;79,450;79,500;78,400;79,500;78,400;79,500;79,164;10132085;802101221,65;7350;
2014-04-28;78,500;78,550;79,950;80,500;78,500;78,500;79,093;11155313;882303302,225;8438;
2014-04-25;80,150;80,200;80,850;81,100;79,900;80,200;80,304;10016147;804335574,25;7728;
2014-04-24;80,950;81,000;81,000;81,850;80,000;81,000;80,893;14030441;1135006831,35;10845;
2014-04-23;80,950;81,000;82,300;82,900;80,050;80,950;81,471;34746264;2830816459,75;23193;
2014-04-22;86,250;86,300;86,150;86,650;85,250;86,250;86,130;9606341;827389454,775;7771;
2014-04-17;84,500;84,550;85,000;85,100;83,850;84,550;84,384;4774897;402941165,6;2883;
2014-04-16;84,850;84,900;83,800;84,950;83,650;84,900;84,402;8121957;685355709,65;6936;
2014-04-15;83,150;83,200;83,800;84,250;83,000;83,150;83,570;8448048;706032153,175;6940;
2014-04-14;83,950;84,000;83,000;84,200;82,550;84,000;83,334;11427444;951773051,45;8328;
2014-04-11;86,650;86,700;86,400;87,000;85,150;86,650;86,086;14740632;1268735992,725;8646;
2014-04-10;87,150;87,200;88,150;88,300;87,150;87,150;87,705;7609871;667459437,725;6216;
2014-04-09;88,000;88,050;86,950;88,550;86,550;88,000;87,770;11117848;975249599,4;8026;
2014-04-08;86,450;86,500;85,650;86,650;85,500;86,500;86,127;8505991;732506544,95;5187;
2014-04-07;85,500;85,650;86,250;86,450;85,100;85,500;85,525;10182146;870789863,275;6730;
2014-04-04;86,800;86,850;87,150;87,600;86,600;86,850;87,153;5315321;463244672,375;4536;
2014-04-03;87,150;87,200;87,950;87,950;87,150;87,150;87,457;7453039;651819854,1;5323;
2014-04-02;86,800;86,850;87,050;87,400;86,300;86,850;86,810;5409257;469583122,75;4430;
2014-04-01;86,850;86,900;86,000;87,450;85,900;86,850;86,688;6579458;570238761,6;5296;
2014-03-31;86,150;86,200;85,800;86,250;85,300;86,200;86,007;7786946;669717117,85;5930;
2014-03-28;85,350;85,400;85,700;85,750;85,050;85,400;85,488;5619654;480432209,65;4963;
2014-03-27;85,450;85,500;84,550;85,500;84,300;85,500;85,084;7449623;633840765,325;6632;
2014-03-26;84,650;84,700;84,250;85,300;83,900;84,650;84,809;7781720;659959941,8;6613;
2014-03-25;83,650;83,700;83,200;83,850;83,150;83,700;83,563;6602988;548345945,4;4470;
